country,year,iso_code,entity_type,region,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Japan,2001,JPN,country,Asia,127260090.0,4224163250176.0,,0.0,0.0,0.0,125.963,16.03,1.48,0.0,424.017,2.391,26.551,8935.674,1137.155,1995.205,253.91,2.236,0.422,151.66,19.3,23.442,18.48,1083.14,8511.23,1083.14,20.024,-1.081,-67.62,48606.785,1.464,-1.11,-56.011,5219.861,664.28,39214.559,4990.448,61.329,81.102,2.727,20.634,777.284,2015.714,256.52,6107.837,-0.474,-0.148,243.879,31.036,23.683,12.632,459.27,-3.47,-9.393,225.24,640.735,81.54,1769.921,7.528,3.66,-0.309,-9.817,1162.871,3291.37,418.86,9137.751,38.671,18.898,0.0,0.0,0.444,-0.985,885.464,2518.779,320.54,6957.909,29.594,14.39,-3.246,-103.196,3076.01,1208.942,153.85,24171.047,0.252,0.021,64.2,8.17,14.204,49.989,50.09,16.029,,-0.511,-0.257,125.953,,393.602,1.48,,0.814,8511.23,6185.704,-2.687,-8.832,277.407,772.591,98.32,2179.841,9.077,4.508,45.247,0.425,1.38,3.929,0.5,10.848,0.046,0.022,131.193,0.393,0.696,1.964,0.25,5.47,0.023,0.011
Japan,2002,JPN,country,Asia,127484547.0,4226576285696.0,,0.0,0.0,0.0,132.879,16.94,1.536,0.0,433.726,6.222,70.753,9474.938,1207.908,2074.134,264.42,-57.205,-11.041,64.789,8.26,23.971,19.698,1103.07,8652.578,1103.07,20.399,-0.32,-19.807,48365.836,1.459,0.081,4.033,5413.754,690.17,39177.152,4994.481,62.568,81.446,-2.164,-16.824,760.46,1982.672,252.76,5965.118,10.691,3.318,269.477,34.354,22.914,12.401,478.43,-1.149,-4.418,220.822,632.233,80.6,1732.146,7.307,3.601,-1.421,-25.097,1137.774,3238.824,412.9,8924.797,37.432,18.554,0.0,0.0,-1.959,-24.482,860.982,2465.083,314.26,6753.617,28.49,14.04,-1.622,-49.896,3026.113,1356.949,172.99,23737.098,-1.211,-0.099,63.31,8.071,15.683,49.347,52.935,16.939,,5.681,2.846,132.873,,415.229,1.536,,0.863,8652.578,6165.896,0.335,-0.615,276.792,773.741,98.64,2171.179,8.942,4.514,38.996,0.523,1.903,5.412,0.69,14.928,0.063,0.031,63.889,0.435,1.132,3.216,0.41,8.876,0.037,0.018
Japan,2003,JPN,country,Asia,127671194.0,4288493387776.0,,0.0,0.0,0.0,140.047,17.88,1.636,0.0,476.318,2.761,33.351,9722.313,1241.259,2287.595,292.06,-2.302,-0.19,63.205,8.069,26.731,20.238,1092.59,8557.843,1092.59,19.737,-0.048,-2.984,48271.754,1.437,3.987,199.139,5877.442,750.38,40679.656,5193.62,68.679,84.68,9.8,74.522,834.982,2139.089,273.1,6540.099,3.134,1.077,277.515,35.431,24.996,13.614,520.42,14.73,31.145,251.967,724.282,92.47,1973.564,8.463,4.108,-17.121,-198.161,939.612,2680.401,342.21,7359.626,31.321,15.32,0.0,0.0,-26.787,-234.067,626.915,1802.129,230.08,4910.384,21.058,10.222,3.016,91.266,3117.379,1450.758,185.22,24417.244,2.265,0.183,64.65,8.254,16.952,50.828,55.864,17.876,,5.532,2.929,140.02,,437.561,1.636,,0.911,8557.843,6162.913,13.672,35.906,312.698,878.272,112.13,2449.242,10.263,5.098,37.335,0.696,2.599,7.441,0.95,20.36,0.087,0.042,101.453,1.136,2.267,6.501,0.83,17.757,0.076,0.037
Japan,2004,JPN,country,Asia,127815728.0,4380398190592.0,,0.0,0.0,0.0,141.219,18.05,1.61,0.0,450.263,2.646,32.843,9968.276,1274.103,2311.062,295.39,0.044,0.004,63.161,8.073,26.346,20.499,1121.19,8771.925,1121.19,20.287,1.366,84.194,48875.883,1.426,-1.254,-65.153,5655.72,722.89,40123.914,5128.467,64.475,82.513,-3.466,-28.942,806.041,2017.436,257.86,6306.271,3.809,1.349,287.76,36.78,22.999,12.969,504.83,-0.871,-3.547,248.42,717.204,91.67,1943.58,8.176,3.997,16.389,147.277,1086.889,3116.205,398.3,8503.563,35.525,17.487,0.0,0.0,24.247,147.789,774.703,2236.579,285.87,6061.097,25.497,12.464,-2.215,-69.055,3048.324,1327.223,169.64,23849.365,7.947,0.656,69.708,8.91,15.13,49.045,56.417,18.053,,0.99,0.553,141.246,,441.394,1.61,,0.908,8771.925,6247.106,0.265,-0.512,312.186,879.626,112.43,2442.467,10.028,5.023,33.3,0.847,3.446,9.936,1.27,26.962,0.113,0.055,73.077,1.635,3.902,11.266,1.44,30.532,0.128,0.063
Japan,2005,JPN,country,Asia,127913277.0,4450600615936.0,,0.0,0.0,0.0,169.568,21.69,1.881,0.0,461.802,4.765,60.712,10435.307,1334.814,2495.441,319.2,-16.805,-1.357,52.507,6.716,27.683,21.113,1153.07,9014.467,1153.07,20.428,1.71,106.83,49673.781,1.428,2.345,120.263,5919.948,757.24,41033.5,5248.729,65.672,83.02,2.635,21.239,827.28,1978.606,253.09,6467.504,7.366,2.709,308.722,39.49,21.949,13.085,532.49,-15.388,-39.921,208.499,606.348,77.56,1630.0,6.726,3.298,-0.621,-13.368,1073.521,3094.518,395.83,8392.567,34.328,16.98,0.0,0.0,2.509,13.034,787.737,2290.927,293.04,6158.368,25.414,12.46,1.257,38.312,3086.636,1445.901,184.95,24130.691,9.044,0.806,75.955,9.716,16.04,48.822,67.769,21.686,,20.121,11.352,169.537,,529.802,1.881,,1.072,9014.467,6353.936,-8.578,-26.402,285.784,803.591,102.79,2234.199,8.914,4.52,28.19,0.936,4.382,12.743,1.63,34.257,0.141,0.069,32.639,1.232,5.134,14.932,1.91,40.14,0.166,0.081
Japan,2006,JPN,country,Asia,127997206.0,4514225061888.0,,0.043,0.337,0.043,168.207,21.53,1.849,0.001,447.245,-1.699,-22.672,10251.332,1312.142,2432.397,311.34,22.118,1.486,64.078,8.202,26.739,20.818,1164.35,9096.683,1164.35,20.821,-0.281,-17.834,49501.879,1.404,-1.434,-75.262,5825.049,745.59,40418.598,5173.467,64.035,82.081,7.038,58.224,885.503,2187.86,280.04,6918.146,10.242,4.045,340.118,43.534,24.051,14.049,520.75,14.499,28.953,237.452,693.843,88.81,1855.133,7.627,3.767,5.804,55.905,1129.426,3271.634,418.76,8823.83,35.965,17.919,0.0,0.0,3.84,25.874,813.611,2377.318,304.29,6356.476,26.134,12.909,-3.59,-110.813,2975.822,1204.792,154.21,23249.119,0.993,0.096,76.658,9.812,13.244,47.214,67.275,21.528,,-0.729,-0.494,168.191,,525.597,1.849,,1.067,9096.683,6336.102,11.403,30.031,315.815,894.316,114.47,2467.355,9.831,5.011,22.425,0.954,5.336,15.625,2.0,41.688,0.172,0.085,11.78,0.574,5.709,16.641,2.13,44.599,0.183,0.091
Japan,2007,JPN,country,Asia,128087633.0,4590814101504.0,80.527,0.035,0.608,0.078,173.319,22.2,1.881,0.001,470.193,4.974,65.262,10753.604,1377.404,2477.288,317.31,4.667,0.383,67.021,8.585,26.888,22.049,1180.11,9213.302,1180.11,21.055,-0.958,-60.681,48993.184,1.367,0.975,50.446,6240.571,799.34,40783.902,5223.913,67.734,83.623,7.724,68.397,953.901,2317.554,296.85,7447.25,6.247,2.72,361.111,46.254,25.154,15.27,554.88,-16.099,-39.288,198.164,581.711,74.51,1547.099,6.314,3.172,-9.062,-106.333,1023.093,2972.73,380.77,7987.442,32.266,16.377,0.0,0.0,-8.308,-71.567,742.044,2178.274,279.01,5793.254,23.643,11.878,-2.796,-83.213,2892.609,1445.729,185.18,22583.047,3.708,0.364,79.445,10.176,15.692,46.304,69.369,22.198,,3.112,2.094,173.303,,541.573,1.881,,1.11,9213.302,6275.421,-11.065,-34.766,281.048,794.456,101.76,2194.188,8.623,4.499,15.877,0.814,6.15,18.035,2.31,48.015,0.196,0.098,28.337,1.579,7.287,21.392,2.74,56.893,0.232,0.117
Japan,2008,JPN,country,Asia,128155949.0,4542408163328.0,5.517,0.004,0.641,0.082,166.126,21.29,1.799,0.001,485.224,2.714,37.377,11039.525,1414.781,2603.859,333.7,-13.741,-1.18,57.781,7.405,28.191,23.081,1183.7,9236.402,1183.7,21.368,-1.87,-117.336,48051.492,1.356,-0.73,-38.134,6476.328,829.98,40464.598,5185.779,70.117,84.603,3.889,37.094,990.995,2534.646,324.83,7732.727,-0.46,-0.213,359.256,46.041,27.442,16.167,574.36,0.879,0.159,198.323,586.473,75.16,1547.512,6.35,3.236,-7.096,-79.3,943.793,2760.075,353.72,7364.411,29.883,15.397,0.0,0.0,-9.772,-77.812,664.233,1964.326,251.74,5183.002,21.267,10.837,-3.893,-112.606,2780.003,1337.823,171.45,21692.346,3.86,0.393,82.468,10.569,14.484,45.354,66.541,21.293,,-4.077,-2.828,166.149,,519.216,1.799,,1.086,9236.402,6158.084,0.236,-1.488,279.56,795.749,101.98,2181.408,8.615,4.561,12.173,0.694,6.844,20.21,2.59,53.406,0.219,0.112,7.482,0.483,7.77,22.941,2.94,60.633,0.248,0.127
Japan,2009,JPN,country,Asia,128192428.0,4298103324672.0,612.66,0.504,4.57,0.586,158.59,20.33,1.825,0.01,460.207,-16.104,-227.833,9259.106,1186.947,2434.465,312.08,4.31,0.319,60.254,7.724,28.014,21.217,1114.02,8690.217,1114.02,22.37,-8.7,-535.752,43858.535,1.308,-11.152,-578.328,5788.875,742.09,35941.676,4607.451,66.614,82.359,-6.682,-66.215,924.78,2533.067,324.72,7214.0,-3.704,-1.706,345.85,44.335,29.148,16.531,512.68,-6.251,-13.372,184.951,549.72,70.47,1442.758,6.326,3.306,5.279,43.118,986.911,2901.341,371.93,7698.668,33.386,17.641,0.0,0.0,9.099,56.635,720.867,2142.482,274.65,5623.324,24.654,12.886,-10.226,-284.28,2495.723,821.343,105.29,19468.568,-7.604,-0.804,76.175,9.765,9.451,44.611,63.518,20.326,,-4.543,-3.023,158.557,,495.489,1.825,,1.135,8690.217,5622.332,-4.142,-13.517,266.043,758.859,97.28,2075.345,8.732,4.756,17.407,1.149,7.993,23.792,3.05,62.355,0.274,0.143,16.377,1.225,8.996,26.757,3.43,70.172,0.308,0.161
Japan,2010,JPN,country,Asia,128185219.0,4480295763968.0,282.328,1.654,17.472,2.24,170.3,21.83,1.888,0.038,446.663,13.968,165.787,10552.969,1352.735,2471.814,316.85,-28.396,-2.193,43.147,5.531,27.408,22.738,1156.04,9018.513,1156.04,21.898,6.418,360.837,46675.965,1.335,5.621,258.972,5815.335,745.44,37963.992,4866.423,64.482,81.799,8.065,74.587,999.367,2543.897,326.09,7796.275,-7.89,-3.498,318.579,40.837,28.208,16.798,516.36,25.596,45.525,230.476,690.407,88.5,1797.991,7.655,3.874,10.827,95.946,1082.857,3203.177,410.6,8447.599,35.518,18.201,0.0,0.0,6.446,40.473,761.341,2280.762,292.36,5939.38,25.29,12.797,0.745,18.598,2514.321,799.624,102.5,19614.748,-4.551,-0.444,72.712,9.321,8.866,42.263,68.21,21.827,,7.386,4.692,170.278,,532.118,1.888,,1.147,9018.513,5983.169,23.123,55.473,321.517,922.415,118.24,2508.219,10.228,5.404,30.729,2.375,10.368,31.049,3.98,80.884,0.344,0.174,14.543,1.228,10.223,30.659,3.93,79.754,0.34,0.172
Japan,2011,JPN,country,Asia,128096387.0,4468738359296.0,-2.64,-0.059,17.023,2.181,164.798,21.11,1.912,0.039,505.343,-5.181,-70.085,10013.16,1282.65,2225.434,285.07,38.659,2.138,59.869,7.669,25.817,22.722,1104.2,8620.071,1104.2,21.259,-5.241,-313.575,44260.375,1.269,1.005,48.888,6462.087,827.77,38371.965,4915.311,74.966,87.076,12.096,120.885,1120.252,2965.189,379.83,8745.387,-0.109,-0.045,318.452,40.793,34.399,19.845,558.0,-6.797,-16.78,213.696,643.968,82.49,1668.246,7.471,3.786,-32.515,-353.292,729.565,2157.984,276.43,5695.438,25.034,12.924,0.0,0.0,-44.271,-339.249,422.091,1271.933,162.93,3295.108,14.755,7.477,-0.076,-1.913,2512.408,1271.464,162.87,19613.42,-4.062,-0.379,69.807,8.942,14.75,44.508,65.954,21.105,,-3.307,-2.256,164.76,,514.876,1.911,,1.168,8620.071,5669.594,-3.989,-14.043,307.474,886.052,113.5,2400.33,10.279,5.447,36.615,3.723,14.091,42.468,5.44,110.004,0.493,0.25,13.585,1.329,11.552,34.818,4.46,90.181,0.404,0.205
Japan,2012,JPN,country,Asia,127928244.0,4530172329984.0,-0.839,-0.018,16.902,2.162,172.988,22.13,1.999,0.039,594.527,5.578,71.549,10585.614,1354.199,2613.184,334.3,3.896,0.299,62.283,7.968,30.202,24.184,1106.88,8652.351,1106.88,20.56,-0.958,-54.31,43894.02,1.24,6.851,336.744,7641.471,977.56,41054.691,5252.055,88.317,93.793,9.989,111.898,1232.151,3404.174,435.49,9631.577,-4.651,-1.897,304.039,38.895,39.344,22.004,658.07,-6.53,-14.985,198.711,602.682,77.1,1553.303,6.966,3.549,-52.805,-381.982,347.583,1010.879,129.32,2717.017,11.683,6.207,0.0,0.0,-88.957,-375.722,46.37,140.626,17.99,362.466,1.625,0.828,6.102,153.296,2665.705,1624.114,207.77,20837.498,-3.594,-0.321,67.387,8.621,18.771,47.605,69.156,22.13,,4.856,3.202,172.987,,540.586,1.999,,1.235,8652.351,5615.285,-1.884,-6.26,301.214,870.253,111.33,2354.551,10.058,5.379,35.534,4.909,19.0,57.61,7.37,148.519,0.666,0.339,6.019,0.632,12.184,36.974,4.73,95.241,0.427,0.218
Japan,2013,JPN,country,Asia,127723595.0,4621006798848.0,18.604,0.402,20.079,2.565,181.486,23.18,2.131,0.046,595.904,4.079,55.239,11035.064,1409.438,2838.551,362.55,2.39,0.19,63.874,8.158,33.33,25.354,1087.76,8516.516,1087.76,20.388,-0.696,-39.064,43658.5,1.207,-1.037,-54.478,7458.371,952.61,40693.941,5197.576,87.575,93.499,0.261,3.218,1235.369,3316.38,423.58,9672.205,-8.665,-3.37,278.138,35.525,38.941,22.223,648.2,2.894,4.183,202.894,621.107,79.33,1588.54,7.293,3.65,4.742,13.793,361.376,1058.144,135.15,2829.363,12.425,6.501,0.0,0.0,-18.834,-9.022,37.348,114.309,14.6,292.409,1.342,0.672,-4.237,-112.935,2552.77,1303.44,166.48,19986.672,-1.327,-0.114,66.599,8.506,15.305,45.922,72.427,23.177,,4.73,3.271,181.46,,567.062,2.131,,1.303,8516.516,5576.221,8.479,22.815,324.029,943.835,120.55,2536.954,11.082,5.829,75.108,14.015,33.015,101.078,12.91,258.486,1.187,0.594,8.583,0.944,13.128,40.165,5.13,102.787,0.472,0.236
Japan,2014,JPN,country,Asia,127486555.0,4634693337088.0,21.485,0.551,24.438,3.116,185.353,23.63,2.224,0.058,591.529,-1.682,-23.703,10869.661,1385.736,2789.314,355.6,8.631,0.704,69.515,8.862,33.461,25.597,1062.72,8335.938,1062.72,20.464,-2.59,-144.426,42606.805,1.172,-2.723,-141.54,7285.631,928.82,39659.375,5056.037,87.4,93.396,0.984,12.152,1247.521,3536.687,450.88,9785.513,-6.669,-2.369,260.071,33.156,42.427,23.044,628.63,2.996,5.016,207.91,640.93,81.71,1630.838,7.689,3.841,-0.511,-3.837,357.539,1050.307,133.9,2804.524,12.6,6.604,0.0,0.0,-100.0,-37.348,0.0,0.0,0.0,0.0,0.0,0.0,-5.092,-129.99,2422.78,959.631,122.34,19004.201,-4.816,-0.41,63.51,8.097,11.512,44.754,73.837,23.628,,1.946,1.409,185.335,,579.171,2.223,,1.364,8335.938,5431.795,11.29,33.51,357.539,1050.307,133.9,2804.524,12.6,6.604,82.42,26.904,59.919,184.725,23.55,470.003,2.216,1.107,-2.322,-0.37,12.758,39.298,5.01,100.075,0.471,0.236
Japan,2015,JPN,country,Asia,127275819.0,4707025158144.0,21.066,0.656,29.635,3.772,223.845,28.49,2.766,0.071,578.049,0.884,12.245,10983.869,1397.981,2747.105,349.64,-10.455,-0.927,62.351,7.936,33.942,26.167,1030.12,8093.604,1030.12,20.267,-1.262,-68.534,42138.883,1.139,-2.682,-135.606,6847.962,871.58,38659.594,4920.431,84.61,92.1,-4.837,-60.345,1187.176,3280.277,417.5,9327.588,-1.118,-0.371,257.588,32.785,40.529,22.222,595.46,4.965,9.217,217.127,673.891,85.77,1705.955,8.326,4.064,18.462,64.496,422.035,1245.641,158.54,3315.907,15.39,7.9,0.0,0.0,,11.454,11.454,35.513,4.52,89.995,0.439,0.214,-3.612,-87.506,2335.274,820.58,104.44,18348.135,-3.933,-0.318,61.113,7.778,10.139,43.712,89.016,28.485,,20.558,15.18,223.807,,699.396,2.765,,1.666,8093.604,5363.261,15.16,53.042,410.581,1210.128,154.02,3225.912,14.952,7.685,46.679,27.524,87.443,271.379,34.54,687.039,3.353,1.637,4.165,0.464,13.222,41.013,5.22,103.887,0.507,0.247
Japan,2016,JPN,country,Asia,127159900.0,4742508969984.0,22.316,0.842,36.282,4.614,186.144,23.67,2.225,0.087,567.04,-0.186,-2.595,10973.471,1395.385,2662.71,338.59,14.486,1.15,71.448,9.085,31.831,26.46,1063.7,8365.058,1063.7,21.262,-1.257,-67.441,41646.93,1.117,-1.863,-91.667,7032.484,894.25,37973.949,4828.764,84.07,91.565,-1.938,-23.002,1164.174,3605.146,458.43,9155.201,3.007,0.986,265.575,33.77,43.098,22.075,603.16,-7.391,-17.564,199.562,624.647,79.43,1569.382,7.467,3.784,7.237,22.808,444.843,1332.574,169.45,3498.296,15.93,8.435,0.0,0.0,290.733,32.964,44.418,139.038,17.68,349.308,1.662,0.842,-2.829,-66.07,2269.204,764.628,97.23,17845.279,-20.318,-1.58,48.74,6.198,9.141,43.029,73.971,23.671,,-16.901,-15.045,186.15,,581.72,2.225,,1.403,8365.058,5295.819,-0.893,-10.156,400.425,1193.537,151.77,3148.988,14.268,7.593,25.436,21.415,108.859,340.752,43.33,856.076,4.074,2.064,2.259,0.197,13.419,41.994,5.34,105.529,0.502,0.254
Japan,2017,JPN,country,Asia,127064637.0,4821960097792.0,3.42,0.158,37.551,4.771,187.306,23.8,2.21,0.09,558.03,1.475,20.578,11143.646,1415.963,2860.513,363.47,3.588,0.326,74.067,9.411,33.753,26.566,1076.86,8474.899,1076.86,21.423,1.102,58.377,42137.578,1.11,0.015,0.709,6960.945,884.49,38008.004,4829.473,82.136,90.608,0.489,5.69,1169.865,3652.708,464.13,9206.849,,,,,43.1,21.948,600.92,-0.23,-1.454,198.109,623.62,79.24,1559.117,7.358,3.717,13.272,55.766,500.609,1513.954,192.37,3939.801,17.864,9.392,0.0,0.0,64.458,28.266,72.684,228.781,29.07,572.02,2.7,1.364,-1.126,-25.559,2243.645,447.725,56.89,17657.51,,,,,5.283,42.094,74.39,23.805,,0.566,0.418,187.344,,585.449,2.211,,1.396,8474.899,5354.196,7.485,27.501,427.926,1285.173,163.3,3367.78,15.164,8.029,24.732,26.244,135.102,425.295,54.04,1063.255,5.018,2.535,16.492,2.135,15.554,48.951,6.22,122.409,0.578,0.292
Japan,2018,JPN,country,Asia,126913388.0,4852985364480.0,7.653,0.365,40.473,5.137,202.894,25.75,2.378,0.097,541.466,-2.074,-29.366,10925.54,1386.597,2841.781,360.66,-28.65,-2.696,52.91,6.715,33.304,26.204,1082.93,8532.827,1082.93,21.916,-0.682,-36.526,41899.996,1.096,-2.441,-117.881,6764.298,858.48,37124.469,4711.592,79.274,89.042,-1.093,-12.783,1157.082,3511.135,445.61,9117.096,,,,,41.149,21.867,586.37,2.213,3.378,201.486,638.231,81.0,1587.587,7.48,3.808,16.445,79.25,579.86,1768.529,224.45,4568.94,20.726,10.958,0.0,0.0,68.904,49.471,122.155,386.957,49.11,962.506,4.535,2.309,-3.375,-75.732,2167.913,411.383,52.21,17081.832,,,,,4.821,40.97,80.461,25.748,,8.162,6.071,202.875,,633.986,2.378,,1.521,8532.827,5317.67,7.371,29.779,457.705,1381.572,175.34,3606.434,16.191,8.65,13.289,17.192,152.294,482.376,61.22,1199.984,5.653,2.878,18.417,2.773,18.327,58.071,7.37,144.404,0.681,0.346
Japan,2019,JPN,country,Asia,126699371.0,4833468219392.0,-6.931,-0.356,37.731,4.781,217.839,27.6,2.635,0.092,528.49,-1.731,-24.003,10754.543,1362.594,2768.522,350.77,-27.131,-1.822,38.62,4.893,33.49,26.315,1047.4,8266.813,1047.4,21.807,-2.108,-112.07,41086.234,1.077,-3.296,-155.308,6356.385,805.35,35961.379,4556.284,76.89,87.991,-6.555,-75.849,1081.233,3290.861,416.95,8533.845,,,,,39.808,20.881,553.54,-8.739,-18.517,182.969,583.428,73.92,1444.117,7.057,3.534,7.51,41.954,621.813,1910.428,242.05,4907.786,23.11,12.009,0.0,0.0,33.661,40.311,162.466,518.077,65.64,1282.293,6.267,3.138,-2.558,-55.456,2112.457,297.002,37.63,16672.99,,,,,3.593,40.796,86.241,27.597,,7.183,5.78,217.816,,680.674,2.635,,1.665,8266.813,5205.6,0.394,1.643,459.348,1392.351,176.41,3625.493,16.843,8.871,10.139,14.61,166.904,532.205,67.43,1317.325,6.438,3.223,1.191,0.126,18.453,58.88,7.46,145.646,0.712,0.356
Japan,2020,JPN,country,Asia,126304487.0,4626661244928.0,7.684,0.367,40.757,5.148,240.451,30.37,3.004,0.107,527.749,-6.74,-91.842,10061.019,1270.752,2693.887,340.25,1.802,0.088,39.439,4.981,33.654,26.488,1011.03,8004.704,1011.03,22.819,-7.307,-380.36,38203.234,1.043,-8.049,-366.74,6135.966,775.0,33170.195,4189.544,76.654,87.329,-3.696,-39.958,1041.275,3241.69,409.44,8244.165,,,,,40.497,21.705,533.57,5.97,10.444,193.413,620.168,78.33,1531.322,7.748,4.032,-2.285,-13.953,607.86,1868.738,236.03,4812.657,23.345,12.671,0.0,0.0,-34.488,-56.294,106.172,340.447,43.0,840.601,4.253,2.213,-11.122,-234.94,1877.518,200.389,25.31,14865.011,,,,,2.503,39.136,94.916,30.373,,10.059,8.675,240.475,,751.484,3.004,,1.978,8004.704,4825.24,9.382,42.341,501.689,1528.291,193.03,3972.056,19.092,10.457,12.593,20.554,187.459,601.087,75.92,1484.181,7.509,3.908,12.743,2.3,20.753,66.585,8.41,164.313,0.832,0.433
Japan,2021,JPN,country,Asia,125679288.0,4725883797504.0,-2.865,-0.148,39.787,5.0,276.816,34.79,3.362,0.1,514.493,7.768,98.716,10896.524,1369.467,2771.021,348.26,-8.711,-0.434,36.182,4.547,33.659,27.39,1034.67,8232.622,1034.67,22.578,4.237,204.468,40020.184,1.064,2.836,118.806,6089.388,765.31,34280.516,4308.351,73.967,86.17,-1.342,-13.977,1027.298,3069.559,385.78,8173.967,,,,,37.285,20.547,532.33,1.652,2.711,196.124,633.597,79.63,1560.51,7.696,3.923,13.759,83.622,691.482,2143.233,269.36,5501.96,26.033,13.83,0.0,0.0,42.38,44.623,150.795,487.113,61.22,1199.837,5.917,3.016,1.814,34.067,1911.585,248.808,31.27,15210.023,,,,,3.022,38.233,108.731,34.794,,14.556,13.816,276.848,,865.149,3.363,,2.175,8232.622,5029.708,7.549,38.999,540.688,1656.12,208.14,4302.124,20.117,10.814,10.881,19.885,207.344,669.8,84.18,1649.788,8.136,4.147,13.457,2.735,23.488,75.907,9.54,186.89,0.922,0.47
Japan,2022,JPN,country,Asia,124997534.0,4774494732288.0,0.828,0.041,40.335,5.042,302.646,37.83,3.636,0.101,519.619,-0.288,-3.943,10924.414,1365.525,2807.975,350.99,3.325,0.151,37.589,4.699,33.731,27.488,1040.57,8324.724,1040.57,22.838,-0.655,-32.937,39974.961,1.047,-0.51,-21.99,6205.002,775.61,34291.566,4286.361,74.537,86.285,-3.109,-31.94,995.358,3030.78,378.84,7963.024,,,,,36.407,20.037,540.7,-5.975,-12.172,183.952,598.972,74.87,1471.642,7.195,3.703,-1.589,-10.166,681.316,2119.722,264.96,5450.636,25.463,13.715,0.0,0.0,-15.433,-23.586,127.209,414.168,51.77,1017.693,4.975,2.561,0.727,13.893,1925.478,366.247,45.78,15404.128,,,,,4.4,38.76,118.218,37.83,,8.725,9.487,302.645,,945.766,3.635,,2.38,8324.724,4996.771,2.387,13.419,554.107,1705.554,213.19,4432.942,20.488,11.154,8.184,16.417,223.761,728.574,91.07,1790.125,8.752,4.504,-1.266,-0.354,23.134,75.361,9.42,185.075,0.905,0.466
Japan,2023,JPN,country,Asia,124370893.0,,-1.921,-0.097,39.759,4.945,338.102,42.05,4.15,0.102,493.585,-7.72,-105.414,10131.877,1260.111,2646.118,329.1,-4.95,-0.233,35.908,4.466,32.479,26.116,1013.26,8147.083,1013.26,23.214,-2.767,-138.241,39064.852,,-5.307,-227.479,5726.822,712.25,32635.309,4058.882,70.293,84.119,-7.962,-79.247,916.112,2790.203,347.02,7365.965,,,,,34.248,18.986,500.13,-0.45,-2.168,181.783,599.015,74.5,1461.624,7.353,3.767,13.062,84.943,766.259,2420.261,301.01,6161.083,29.707,15.881,0.0,0.0,49.613,61.719,188.928,622.815,77.46,1519.072,7.645,3.915,-2.224,-42.818,1882.66,290.502,36.13,15137.466,,,,,3.566,39.018,131.292,42.013,,11.059,13.073,337.807,,1055.647,4.146,,2.721,8147.083,4858.53,4.39,23.224,577.331,1797.446,223.55,4642.011,22.062,11.965,5.809,11.265,235.026,779.845,96.99,1889.72,9.572,4.871,5.749,1.151,24.285,80.485,10.01,195.261,0.988,0.503
