country,year,iso_code,population,gdp,renewables_share_energy,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,nuclear_share_energy,hydro_share_energy,wind_share_energy,solar_share_energy,energy_per_capita,carbon_intensity_elec
Singapore,1996,SGP,3664512.0,120135524352.0,0.195,99.805,0.001,3.631,96.173,0.0,0.0,0.0,0.0,107102.156,
Singapore,1997,SGP,3796580.0,132363362304.0,0.185,99.815,0.0,3.452,96.362,0.0,0.0,0.0,0.0,108729.602,
Singapore,1998,SGP,3901362.0,131914186752.0,0.183,99.817,0.0,3.405,96.412,0.0,0.0,0.0,0.0,107272.609,
Singapore,1999,SGP,3966504.0,139187634176.0,0.185,99.815,0.0,3.439,96.376,0.0,0.0,0.0,0.0,104456.266,
Singapore,2000,SGP,4035193.0,152153571328.0,0.173,99.827,0.0,3.741,96.086,0.0,0.0,0.0,0.0,109787.672,657.089
Singapore,2001,SGP,4116123.0,152550785024.0,0.295,99.705,0.0,8.699,91.005,0.0,0.0,0.0,0.0,121648.578,598.306
Singapore,2002,SGP,4146847.0,157982998528.0,0.307,99.693,0.016,9.763,89.914,0.0,0.0,0.0,0.0,116290.797,586.267
Singapore,2003,SGP,4138194.0,160287784960.0,0.341,99.659,0.022,11.252,88.385,0.0,0.0,0.0,0.0,109775.867,570.498
Singapore,2004,SGP,4172716.0,175483142144.0,0.292,99.708,0.016,12.049,87.643,0.0,0.0,0.0,0.0,123066.281,555.676
Singapore,2005,SGP,4268321.0,190691508224.0,0.275,99.725,0.018,11.407,88.299,0.0,0.0,0.0,0.0,127052.867,545.526
Singapore,2006,SGP,4407007.0,211578601472.0,0.247,99.753,0.01,13.61,86.133,0.0,0.0,0.0,0.0,135880.094,539.377
Singapore,2007,SGP,4596463.0,237920174080.0,0.238,99.762,0.015,12.568,87.18,0.0,0.0,0.0,0.0,141083.859,537.807
Singapore,2008,SGP,4806683.0,252508192768.0,0.236,99.764,0.008,12.619,87.137,0.0,0.0,0.0,0.0,143674.906,534.197
Singapore,2009,SGP,4968522.0,256114458624.0,0.223,99.777,0.006,12.373,87.398,0.0,0.0,0.0,0.001,149340.75,533.493
Singapore,2010,SGP,5076973.0,297586786304.0,0.233,99.767,0.011,10.525,89.23,0.0,0.0,0.0,0.001,156004.969,539.682
Singapore,2011,SGP,5182186.0,319718129664.0,0.231,99.769,0.009,10.056,89.704,0.0,0.0,0.0,0.002,159037.094,538.043
Singapore,2012,SGP,5293298.0,333899235328.0,0.242,99.758,0.035,10.743,88.98,0.0,0.0,0.0,0.003,157042.281,525.565
Singapore,2013,SGP,5385542.0,349985243136.0,0.265,99.735,0.363,11.879,87.492,0.0,0.0,0.0,0.004,156554.172,507.609
Singapore,2014,SGP,5457856.0,363759075328.0,0.277,99.723,0.525,12.075,87.122,0.0,0.0,0.0,0.008,157656.016,506.897
Singapore,2015,SGP,5525299.0,374587424768.0,0.292,99.708,0.519,12.702,86.487,0.0,0.0,0.0,0.014,164989.938,506.961
Singapore,2016,SGP,5577892.0,388078796800.0,0.284,99.716,0.516,12.387,86.813,0.0,0.0,0.0,0.023,172267.969,506.493
Singapore,2017,SGP,5604041.0,405715943424.0,0.277,99.723,1.059,12.462,86.202,0.0,0.0,0.0,0.031,175961.438,507.269
Singapore,2018,SGP,5634310.0,420222009344.0,0.274,99.726,0.559,12.367,86.801,0.0,0.0,0.0,0.034,176344.125,507.079
Singapore,2019,SGP,5669500.0,425816260608.0,0.293,99.707,0.547,12.878,86.282,0.0,0.0,0.0,0.049,171885.953,506.095
Singapore,2020,SGP,5620104.0,409204981760.0,0.314,99.686,0.552,13.795,85.34,0.0,0.0,0.0,0.08,162518.469,504.617
Singapore,2021,SGP,5546240.0,445551968256.0,0.338,99.662,0.592,14.641,84.429,0.0,0.0,0.0,0.107,164444.094,506.184
Singapore,2022,SGP,5649833.0,461801127936.0,0.521,99.479,0.539,14.584,84.356,0.0,0.0,0.0,0.183,158523.266,504.216
Singapore,2023,SGP,5789037.0,,0.493,99.507,0.395,12.442,86.67,0.0,0.0,0.0,0.229,171242.703,500.872
Singapore,2024,SGP,5832343.0,,0.545,99.455,0.333,12.32,86.802,0.0,0.0,0.0,0.295,180702.812,498.742
South Africa,1990,ZAF,40746216.0,235128504320.0,0.273,97.447,76.085,1.915,19.447,2.281,0.273,0.0,0.0,25270.297,
South Africa,1991,ZAF,41687861.0,237880803328.0,0.539,96.975,75.269,1.952,19.754,2.487,0.539,0.0,0.0,24521.48,
South Africa,1992,ZAF,42443459.0,238567243776.0,0.204,97.283,75.187,1.794,20.301,2.514,0.204,0.0,0.0,24197.797,
South Africa,1993,ZAF,43297110.0,247203446784.0,0.04,97.994,75.598,1.243,21.153,1.967,0.04,0.0,0.0,23679.596,
South Africa,1994,ZAF,44004087.0,261851807744.0,0.279,97.2,74.834,1.194,21.172,2.521,0.279,0.0,0.0,24300.219,
South Africa,1995,ZAF,44541512.0,277583790080.0,0.132,97.057,74.297,1.156,21.604,2.811,0.132,0.0,0.0,25089.322,
South Africa,1996,ZAF,45122972.0,296908029952.0,0.338,96.79,73.981,0.987,21.821,2.872,0.322,0.0,0.0,25259.035,
South Africa,1997,ZAF,45666787.0,311987503104.0,0.538,96.445,73.951,0.8,21.694,3.017,0.499,0.0,0.0,25522.766,
South Africa,1998,ZAF,46223832.0,320149749760.0,0.45,96.247,73.015,0.813,22.419,3.303,0.387,0.0,0.0,24771.324,
South Africa,1999,ZAF,46730283.0,334638448640.0,0.223,96.763,73.78,1.003,21.979,3.015,0.17,0.0,0.0,25331.424,
South Africa,2000,ZAF,47159672.0,356072095744.0,0.386,96.562,73.285,0.962,22.315,3.051,0.258,0.0,0.002,25135.525,799.402
South Africa,2001,ZAF,47566761.0,374889021440.0,0.513,97.0,73.162,1.162,22.676,2.487,0.399,0.0,0.003,25049.77,806.235
South Africa,2002,ZAF,48019362.0,396137562112.0,0.661,96.506,71.432,1.2,23.875,2.832,0.492,0.0,0.003,24180.35,802.285
South Africa,2003,ZAF,48500305.0,413710090240.0,0.328,96.927,73.264,0.837,22.825,2.745,0.179,0.001,0.003,25937.115,807.668
South Africa,2004,ZAF,48991365.0,439265853440.0,0.327,97.033,73.559,1.774,21.7,2.64,0.188,0.002,0.003,28020.705,806.917
South Africa,2005,ZAF,49489992.0,470188851200.0,0.384,97.278,71.648,2.661,22.968,2.338,0.276,0.002,0.004,26254.229,812.681
South Africa,2006,ZAF,49998227.0,505574490112.0,0.692,97.285,71.514,2.826,22.945,2.023,0.585,0.002,0.004,26522.154,813.483
South Africa,2007,ZAF,50528523.0,542976212992.0,0.723,97.066,71.486,2.785,22.794,2.211,0.56,0.002,0.004,26958.902,810.05
South Africa,2008,ZAF,51114550.0,571660828672.0,0.373,97.275,74.416,2.689,20.17,2.352,0.228,0.004,0.004,28557.361,809.4
South Africa,2009,ZAF,51728471.0,574768021504.0,0.39,97.296,75.138,2.289,19.869,2.314,0.262,0.005,0.004,28093.119,807.902
South Africa,2010,ZAF,52344000.0,607601623040.0,0.31,97.282,73.792,2.818,20.673,2.408,0.203,0.006,0.005,27968.605,807.589
South Africa,2011,ZAF,52995162.0,645388107776.0,0.692,96.995,72.852,2.963,21.18,2.313,0.549,0.007,0.014,27289.547,803.382
South Africa,2012,ZAF,53782518.0,660853030912.0,0.358,97.294,72.189,3.062,22.044,2.348,0.184,0.007,0.016,26478.934,806.847
South Africa,2013,ZAF,54678742.0,677278318592.0,0.397,97.079,71.887,2.836,22.356,2.524,0.198,0.007,0.043,26163.158,799.133
South Africa,2014,ZAF,55594796.0,686853914624.0,0.81,96.764,71.942,2.971,21.85,2.426,0.316,0.188,0.189,26046.414,791.608
South Africa,2015,ZAF,56723493.0,695933206528.0,1.29,96.518,69.073,3.055,24.39,2.191,0.131,0.55,0.492,24952.904,789.936
South Africa,2016,ZAF,57259496.0,700558016512.0,1.482,95.963,71.052,2.473,22.438,2.555,0.106,0.716,0.557,25848.301,778.678
South Africa,2017,ZAF,57635106.0,708670128128.0,2.16,95.43,70.153,2.724,22.553,2.41,0.132,1.192,0.72,25594.5,768.047
South Africa,2018,ZAF,58612952.0,719458336768.0,2.29,95.663,69.654,3.134,22.875,2.047,0.195,1.133,0.808,24053.717,774.588
South Africa,2019,ZAF,59587828.0,721641603072.0,2.24,95.527,71.12,2.901,21.506,2.233,0.125,1.117,0.826,24698.135,765.649
South Africa,2020,ZAF,60562321.0,675871719424.0,2.582,95.667,73.21,2.842,19.615,1.75,0.259,1.133,1.008,23110.025,766.976
South Africa,2021,ZAF,61502553.0,709077893120.0,3.247,94.583,71.035,2.994,20.554,2.17,0.354,1.52,1.192,22855.152,744.464
South Africa,2022,ZAF,62378377.0,723559317504.0,3.648,94.504,69.892,3.179,21.432,1.848,0.567,1.775,1.134,21580.703,729.725
South Africa,2023,ZAF,63212339.0,,3.757,94.795,70.059,3.478,21.258,1.448,0.358,2.074,1.144,21641.166,709.693
South Africa,2024,ZAF,64007137.0,,3.557,95.044,71.818,3.51,19.715,1.4,0.197,1.992,1.184,21286.564,708.876
South Korea,1990,KOR,44081380.0,594764496896.0,1.211,85.12,27.287,2.944,54.889,13.669,1.211,0.0,0.0,24471.604,
South Korea,1991,KOR,44439112.0,651871518720.0,0.793,86.395,24.64,3.002,58.753,12.811,0.793,0.0,0.0,27564.336,
South Korea,1992,KOR,44653652.0,687368634368.0,0.627,87.934,21.208,3.493,63.234,11.439,0.627,0.0,0.0,30831.434,
South Korea,1993,KOR,44887672.0,729369214976.0,0.78,88.494,21.213,3.978,63.303,10.725,0.78,0.0,0.0,33638.832,
South Korea,1994,KOR,45130788.0,791073849344.0,0.401,89.592,20.424,4.898,64.27,10.008,0.4,0.0,0.0,36159.227,
South Korea,1995,KOR,45368368.0,860793733120.0,0.476,89.04,19.328,5.43,64.282,10.484,0.432,0.0,0.0,39243.383,
South Korea,1996,KOR,45638655.0,919812636672.0,0.408,89.118,20.32,6.498,62.3,10.473,0.343,0.0,0.0,43066.922,
South Korea,1997,KOR,45941485.0,967604895744.0,0.377,89.627,19.71,7.228,62.688,9.997,0.365,0.0,0.0,46735.496,
South Korea,1998,KOR,46230834.0,908368084992.0,0.617,86.662,22.217,7.396,57.049,12.721,0.607,0.0,0.001,42494.543,
South Korea,1999,KOR,46500333.0,1004162514944.0,0.556,86.022,21.571,8.268,56.183,13.422,0.542,0.001,0.001,46019.309,
South Korea,2000,KOR,46766608.0,1086261690368.0,0.508,86.061,22.813,8.79,54.459,13.431,0.494,0.002,0.001,48342.148,461.594
South Korea,2001,KOR,47043411.0,1127616217088.0,0.293,86.29,23.699,9.424,53.167,13.417,0.279,0.002,0.001,49220.004,475.281
South Korea,2002,KOR,47299074.0,1203066634240.0,0.393,86.083,24.287,10.02,51.775,13.524,0.367,0.002,0.001,51178.93,472.787
South Korea,2003,KOR,47514113.0,1229830488064.0,0.562,85.241,24.451,10.175,50.616,14.197,0.535,0.003,0.001,52558.258,457.889
South Korea,2004,KOR,47697022.0,1281243873280.0,0.499,85.645,25.111,11.607,48.927,13.856,0.457,0.005,0.001,53768.199,462.611
South Korea,2005,KOR,47851594.0,1322354606080.0,0.421,84.595,24.783,12.066,47.746,14.984,0.375,0.013,0.001,55225.688,449.56
South Korea,2006,KOR,48006467.0,1381281431552.0,0.42,84.723,25.195,12.514,47.014,14.857,0.346,0.024,0.003,55951.668,451.177
South Korea,2007,KOR,48178072.0,1446721486848.0,0.477,85.736,25.711,13.159,46.866,13.787,0.35,0.036,0.007,57405.48,473.614
South Korea,2008,KOR,48356441.0,1477425233920.0,0.502,85.306,28.1,13.303,43.904,14.191,0.289,0.041,0.027,58237.039,477.463
South Korea,2009,KOR,48546637.0,1477640585216.0,0.545,85.721,29.001,12.568,44.152,13.734,0.261,0.064,0.053,58354.688,495.679
South Korea,2010,KOR,48769268.0,1562822836224.0,0.63,86.668,30.073,14.777,41.819,12.702,0.315,0.07,0.066,62667.078,500.687
South Korea,2011,KOR,49127592.0,1609219833856.0,0.743,86.725,31.343,15.146,40.235,12.532,0.372,0.07,0.075,65306.504,497.067
South Korea,2012,KOR,49599543.0,1647889350656.0,0.816,87.203,29.735,16.245,41.223,11.982,0.316,0.073,0.09,65380.516,502.259
South Korea,2013,KOR,50071119.0,1700045127680.0,0.999,88.022,29.724,17.005,41.294,10.979,0.339,0.091,0.132,64755.367,512.296
South Korea,2014,KOR,50539008.0,1754480640000.0,1.259,86.53,30.387,15.342,40.801,12.211,0.215,0.089,0.21,64690.035,493.634
South Korea,2015,KOR,50983856.0,1803763843072.0,1.451,85.947,30.05,13.791,42.107,12.601,0.164,0.103,0.324,65128.629,488.116
South Korea,2016,KOR,51297794.0,1856920748032.0,1.65,86.475,28.243,13.9,44.331,11.875,0.209,0.123,0.404,67038.789,489.884
South Korea,2017,KOR,51486222.0,1915599585280.0,1.971,87.331,29.614,14.344,43.374,10.697,0.202,0.156,0.558,67581.516,510.886
South Korea,2018,KOR,51640842.0,1971285917696.0,2.384,88.268,29.779,16.272,42.216,9.349,0.235,0.173,0.712,68987.492,518.283
South Korea,2019,KOR,51767790.0,2015521669120.0,2.807,86.886,28.457,15.992,42.437,10.307,0.197,0.189,1.003,67917.414,496.438
South Korea,2020,KOR,51858440.0,2001231675392.0,3.466,84.82,26.147,17.041,41.632,11.714,0.284,0.23,1.414,65364.66,457.357
South Korea,2021,KOR,51848358.0,2084182687744.0,3.877,85.19,25.538,17.531,42.121,10.933,0.211,0.22,1.71,68918.633,459.277
South Korea,2022,KOR,51782473.0,2137558614016.0,4.333,83.668,24.24,17.304,42.124,12.0,0.241,0.23,2.094,69899.516,438.184
South Korea,2023,KOR,51748695.0,,4.66,82.906,23.866,16.968,42.072,12.434,0.256,0.234,2.29,68753.391,432.111
South Korea,2024,KOR,51717546.0,,4.748,82.465,22.009,17.678,42.778,12.787,0.291,0.228,2.217,69922.461,414.273
Sweden,1990,SWE,8558526.0,240234004480.0,33.094,36.698,5.495,0.959,30.244,30.207,32.123,0.003,0.0,75270.742,
Sweden,1991,SWE,8616913.0,237950140416.0,28.996,36.947,5.372,1.026,30.549,34.057,28.062,0.006,0.0,74520.336,
Sweden,1992,SWE,8667529.0,235756847104.0,33.494,38.74,4.927,1.14,32.674,27.765,32.493,0.014,0.0,75337.75,
Sweden,1993,SWE,8717989.0,231558414336.0,34.016,38.912,5.062,1.256,32.594,27.072,32.915,0.023,0.0,74232.242,
Sweden,1994,SWE,8780150.0,241524293632.0,26.997,40.984,5.1,1.237,34.648,32.019,25.866,0.033,0.0,74005.484,
Sweden,1995,SWE,8826250.0,251741126656.0,30.274,39.844,4.978,1.209,33.656,29.883,29.097,0.045,0.0,75530.32,
Sweden,1996,SWE,8840281.0,256498925568.0,23.689,43.889,5.633,1.324,36.933,32.422,22.586,0.063,0.0,73552.383,
Sweden,1997,SWE,8845470.0,264171110400.0,30.62,39.797,4.664,1.267,33.865,29.583,29.214,0.086,0.0,76127.516,
Sweden,1998,SWE,8850553.0,276040712192.0,31.589,38.68,4.485,1.199,32.996,29.731,30.2,0.124,0.0,79714.164,
Sweden,1999,SWE,8857642.0,289702805504.0,31.011,38.762,4.382,1.229,33.151,30.228,29.609,0.148,0.0,77902.398,
Sweden,2000,SWE,8872062.0,303452356608.0,36.656,38.229,4.707,1.275,32.247,25.115,34.435,0.2,0.0,73464.648,44.894
Sweden,2001,SWE,8895980.0,308398096384.0,34.203,36.394,4.773,1.346,30.276,29.403,32.238,0.197,0.001,78210.195,46.782
Sweden,2002,SWE,8924991.0,317463789568.0,31.103,39.418,5.485,1.466,32.468,29.478,28.719,0.263,0.001,72770.094,56.237
Sweden,2003,SWE,8958387.0,326402408448.0,27.305,41.848,5.717,1.554,34.578,30.846,24.498,0.311,0.001,68007.477,68.543
Sweden,2004,SWE,8993754.0,341901246464.0,29.336,38.245,5.394,1.419,31.432,32.419,25.289,0.355,0.001,73895.367,48.034
Sweden,2005,SWE,9029713.0,354496937984.0,33.911,36.271,4.885,1.339,30.046,29.818,29.7,0.385,0.001,74532.82,43.13
Sweden,2006,SWE,9080584.0,372234682368.0,31.833,39.05,5.748,1.494,31.808,29.117,26.786,0.43,0.001,69394.562,49.693
Sweden,2007,SWE,9148219.0,387881828352.0,34.16,37.365,5.266,1.516,30.583,28.476,28.136,0.609,0.001,70080.0,46.029
Sweden,2008,SWE,9219853.0,388980506624.0,36.048,36.847,5.298,1.384,30.165,27.104,29.391,0.849,0.002,69259.805,47.832
Sweden,2009,SWE,9298692.0,373026357248.0,38.656,37.095,4.113,2.035,30.947,24.248,30.461,1.157,0.003,62354.254,51.098
Sweden,2010,SWE,9378187.0,399838969856.0,37.37,37.797,5.134,2.555,30.108,24.833,28.897,1.5,0.004,66295.906,63.725
Sweden,2011,SWE,9449207.0,397617922048.0,38.676,35.016,4.652,2.051,28.313,26.308,29.174,2.658,0.006,64769.008,52.302
Sweden,2012,SWE,9519430.0,395278745600.0,42.346,31.323,3.804,1.699,25.819,26.331,32.459,2.946,0.008,67781.844,44.701
Sweden,2013,SWE,9600578.0,399973744640.0,38.22,32.824,4.159,1.744,26.921,28.956,26.736,4.288,0.015,62865.32,44.697
Sweden,2014,SWE,9696389.0,410604240896.0,39.703,32.036,3.943,1.439,26.654,28.261,27.776,4.894,0.02,61958.797,40.18
Sweden,2015,SWE,9799437.0,429037420544.0,45.535,30.83,3.827,1.547,25.456,23.635,31.589,6.846,0.041,63479.344,40.864
Sweden,2016,SWE,9923227.0,437921054720.0,40.906,32.326,3.822,1.687,26.818,26.768,26.358,6.567,0.061,61411.531,42.979
Sweden,2017,SWE,10057811.0,449166540800.0,41.625,31.609,3.683,1.567,26.359,26.765,26.507,7.174,0.094,62771.395,42.501
Sweden,2018,SWE,10175356.0,457925394432.0,41.607,29.607,3.8,1.717,24.09,28.787,26.098,6.978,0.164,59869.637,42.728
Sweden,2019,SWE,10279068.0,467020677120.0,43.747,29.312,3.706,1.692,23.914,26.942,26.602,8.086,0.27,60882.855,42.335
Sweden,2020,SWE,10353627.0,456885338112.0,51.056,28.042,3.203,1.705,23.134,20.902,30.711,11.695,0.44,57977.688,38.71
Sweden,2021,SWE,10416075.0,481492434944.0,50.01,28.762,3.08,1.729,23.952,21.229,29.577,10.865,0.604,60836.695,41.739
Sweden,2022,SWE,10487289.0,494214545408.0,52.434,26.392,3.06,1.327,22.005,21.175,28.457,13.477,0.8,59279.469,41.029
Sweden,2023,SWE,10551441.0,,52.459,27.144,3.217,1.514,22.413,20.397,27.812,14.339,1.304,56803.238,38.392
Sweden,2024,SWE,10606934.0,,51.318,27.79,3.175,1.608,23.007,20.892,26.686,16.726,1.711,57509.895,35.824
United Kingdom,1990,GBR,57367820.0,1505692221440.0,0.643,92.062,30.17,21.919,39.973,7.295,0.568,0.001,0.0,43724.746,
United Kingdom,1991,GBR,57555147.0,1488075358208.0,0.578,91.756,29.599,23.19,38.967,7.666,0.493,0.001,0.0,44500.219,
United Kingdom,1992,GBR,57719216.0,1491752058880.0,0.704,90.896,28.01,23.228,39.657,8.401,0.585,0.004,0.0,44098.441,
United Kingdom,1993,GBR,57860992.0,1527509024768.0,0.635,89.702,24.119,26.174,39.41,9.663,0.465,0.023,0.0,44498.461,
United Kingdom,1994,GBR,58003148.0,1585373249536.0,0.785,89.551,22.795,27.281,39.475,9.664,0.56,0.038,0.0,43856.637,
United Kingdom,1995,GBR,58154574.0,1623858085888.0,0.752,89.543,21.676,28.988,38.879,9.705,0.508,0.043,0.0,43892.426,
United Kingdom,1996,GBR,58298512.0,1663446679552.0,0.615,89.535,19.326,32.206,38.003,9.85,0.353,0.051,0.0,45906.746,
United Kingdom,1997,GBR,58447041.0,1713864572928.0,0.788,88.819,17.543,33.708,37.568,10.393,0.466,0.071,0.0,44997.98,
United Kingdom,1998,GBR,58626774.0,1766619873280.0,0.943,88.606,16.967,34.768,36.871,10.45,0.538,0.092,0.0,45228.793,
United Kingdom,1999,GBR,58838619.0,1823341936640.0,1.06,88.901,15.155,37.189,36.557,10.039,0.563,0.09,0.0,44855.219,
United Kingdom,2000,GBR,59057278.0,1889565278208.0,1.087,90.022,16.072,38.131,35.819,8.891,0.532,0.099,0.0,45110.719,521.986
United Kingdom,2001,GBR,59288055.0,1939268304896.0,1.043,89.689,16.851,37.554,35.284,9.267,0.417,0.099,0.0,45402.168,528.991
United Kingdom,2002,GBR,59540709.0,1983994265600.0,1.237,89.591,15.827,37.932,35.832,9.172,0.5,0.131,0.0,44185.57,520.891
United Kingdom,2003,GBR,59820332.0,2050625372160.0,1.194,89.729,16.645,37.489,35.595,9.077,0.33,0.132,0.0,44612.496,536.777
United Kingdom,2004,GBR,60169911.0,2099526631424.0,1.549,90.375,16.111,37.99,36.274,8.076,0.489,0.196,0.0,44717.562,536.023
United Kingdom,2005,GBR,60596057.0,2161729470464.0,1.86,90.031,16.278,36.73,37.022,8.109,0.489,0.289,0.001,44766.648,535.258
United Kingdom,2006,GBR,61051051.0,2212618829824.0,2.047,90.403,18.002,35.278,37.123,7.55,0.46,0.424,0.001,43870.457,559.343
United Kingdom,2007,GBR,61535810.0,2267631583232.0,2.337,91.212,17.429,36.676,37.106,6.451,0.52,0.54,0.001,42319.949,556.06
United Kingdom,2008,GBR,62027249.0,2252034801664.0,2.81,91.766,16.464,38.32,36.982,5.424,0.531,0.733,0.002,41253.098,554.376
United Kingdom,2009,GBR,62506169.0,2151479246848.0,2.989,89.504,14.351,37.761,37.392,7.507,0.568,1.008,0.002,38761.16,504.645
United Kingdom,2010,GBR,63006430.0,2190919860224.0,3.043,90.401,14.375,39.904,36.122,6.556,0.379,1.085,0.004,39284.031,517.196
United Kingdom,2011,GBR,63509238.0,2223011266560.0,4.268,88.041,15.394,35.253,37.394,7.691,0.635,1.78,0.027,36722.035,499.633
United Kingdom,2012,GBR,63960443.0,2255210414080.0,4.869,87.462,19.072,32.502,35.888,7.669,0.578,2.162,0.147,37134.609,537.225
United Kingdom,2013,GBR,64389337.0,2296252465152.0,6.655,85.748,18.295,32.106,35.347,7.596,0.506,3.055,0.216,37094.234,506.922
United Kingdom,2014,GBR,64865865.0,2369725399040.0,8.506,84.265,15.652,31.222,37.391,7.229,0.668,3.624,0.46,34774.953,462.879
United Kingdom,2015,GBR,65382063.0,2426435796992.0,10.562,81.576,12.243,31.807,37.526,7.862,0.704,4.501,0.842,34863.801,397.793
United Kingdom,2016,GBR,65893305.0,2478973124608.0,10.659,81.267,6.324,35.794,39.149,8.074,0.605,4.183,1.172,34099.395,333.451
United Kingdom,2017,GBR,66354423.0,2539548573696.0,12.44,79.69,5.112,35.012,39.565,7.87,0.658,5.554,1.282,33924.535,302.2
United Kingdom,2018,GBR,66752425.0,2582848208896.0,13.98,78.758,4.326,35.376,39.056,7.262,0.608,6.351,1.414,33653.074,285.599
United Kingdom,2019,GBR,67110910.0,2624285048832.0,15.684,77.919,3.17,35.817,38.933,6.396,0.675,7.267,1.414,32677.021,268.32
United Kingdom,2020,GBR,67351806.0,2334803886080.0,19.068,74.612,3.2,37.429,33.983,6.32,0.865,9.513,1.578,29440.082,246.681
United Kingdom,2021,GBR,67668749.0,2512190177280.0,17.482,76.764,3.257,38.996,34.511,5.754,0.676,8.103,1.514,29422.256,268.743
United Kingdom,2022,GBR,68179267.0,2615230595072.0,19.072,75.077,2.977,35.413,36.687,5.851,0.699,9.942,1.647,29480.279,250.768
United Kingdom,2023,GBR,68682907.0,,19.976,74.837,2.673,33.326,38.838,5.187,0.708,10.516,1.774,28094.709,228.246
United Kingdom,2024,GBR,69138140.0,,21.293,73.543,2.45,32.27,38.822,5.164,0.733,10.696,1.882,28015.789,210.891
United States,1990,USA,253373337.0,9250377039872.0,4.516,87.995,23.701,22.958,41.335,7.489,3.605,0.035,0.005,89232.734,
United States,1991,USA,256471373.0,9224687976448.0,4.519,87.517,23.51,23.494,40.514,7.964,3.549,0.037,0.006,88039.922,
United States,1992,USA,259605966.0,9552658432000.0,4.083,87.992,23.32,23.931,40.741,7.925,3.059,0.035,0.005,88261.109,
United States,1993,USA,262633187.0,9814940844032.0,4.377,87.967,23.692,24.022,40.252,7.656,3.328,0.036,0.006,89083.891,
United States,1994,USA,265474761.0,10211205054464.0,4.076,88.035,23.351,24.143,40.54,7.889,3.035,0.041,0.006,89741.602,
United States,1995,USA,268205740.0,10488856444928.0,4.551,87.328,23.069,24.664,39.595,8.121,3.566,0.037,0.006,90763.969,
United States,1996,USA,270860655.0,10886951469056.0,4.791,87.336,23.332,24.296,39.708,7.872,3.852,0.036,0.006,92908.93,
United States,1997,USA,273467966.0,11375561670656.0,4.884,87.836,23.646,24.258,39.933,7.279,3.916,0.037,0.006,92713.219,
United States,1998,USA,276119277.0,11881793191936.0,4.489,87.76,23.725,23.695,40.34,7.751,3.521,0.033,0.006,92399.789,
United States,1999,USA,278785441.0,12438444441600.0,4.383,87.384,23.277,23.364,40.742,8.233,3.4,0.049,0.006,93136.414,
United States,2000,USA,281484082.0,12947416940544.0,3.856,87.81,23.768,23.758,40.284,8.334,2.865,0.059,0.005,94308.125,607.522
United States,2001,USA,284279583.0,13073809145856.0,3.287,88.059,23.616,23.25,41.193,8.653,2.248,0.073,0.006,91172.07,609.896
United States,2002,USA,287084300.0,13307342749696.0,3.851,87.563,23.277,23.668,40.618,8.586,2.7,0.109,0.006,91601.211,600.661
United States,2003,USA,289908046.0,13680911581184.0,4.012,87.655,23.64,22.907,41.108,8.333,2.798,0.117,0.006,91005.008,606.344
United States,2004,USA,292786200.0,14198910222336.0,3.944,87.665,23.333,22.554,41.777,8.391,2.654,0.144,0.007,91872.898,602.447
United States,2005,USA,295716618.0,14673826021376.0,4.055,87.693,23.669,22.196,41.828,8.252,2.671,0.18,0.008,91007.953,604.393
United States,2006,USA,298730164.0,15065164021760.0,4.502,87.169,23.494,22.051,41.625,8.329,2.87,0.27,0.008,89378.195,595.46
United States,2007,USA,301844176.0,15333184241664.0,4.222,87.409,23.479,23.136,40.793,8.369,2.396,0.343,0.011,89671.141,598.476
United States,2008,USA,304970280.0,15288553701376.0,4.833,86.656,23.693,23.905,39.058,8.511,2.518,0.561,0.016,86589.586,591.336
United States,2009,USA,308023398.0,14864003104768.0,5.601,85.574,21.922,24.696,38.955,8.825,2.85,0.783,0.022,81521.492,565.021
United States,2010,USA,311062741.0,15239587299328.0,5.642,85.799,22.443,25.079,38.277,8.559,2.592,0.963,0.03,83435.086,570.813
United States,2011,USA,314105041.0,15477885632512.0,6.653,84.934,21.37,25.7,37.864,8.414,3.197,1.228,0.048,81912.367,550.48
United States,2012,USA,317115301.0,15830887694336.0,6.652,84.978,19.402,27.594,37.983,8.37,2.832,1.47,0.093,78985.047,532.771
United States,2013,USA,320110710.0,16122472562688.0,6.888,84.818,19.611,27.608,37.598,8.295,2.662,1.693,0.16,80374.156,533.436
United States,2014,USA,323115328.0,16491318607872.0,7.015,84.734,19.364,27.911,37.458,8.251,2.515,1.804,0.287,80453.977,529.408
United States,2015,USA,326126448.0,16937634496512.0,7.219,84.492,16.89,29.011,38.591,8.288,2.434,1.903,0.389,78949.211,504.906
United States,2016,USA,329179362.0,17220065296384.0,7.993,83.681,15.475,29.269,38.937,8.326,2.589,2.251,0.544,78155.117,483.354
United States,2017,USA,332204602.0,17606123716608.0,8.755,82.997,15.002,28.809,39.185,8.249,2.889,2.501,0.76,77729.68,469.019
United States,2018,USA,335056439.0,18124692783104.0,8.64,83.423,13.856,30.87,38.697,7.937,2.705,2.573,0.881,79893.969,462.589
United States,2019,USA,337790020.0,18540551733248.0,8.967,83.053,11.922,32.202,38.929,7.98,2.674,2.799,1.011,78683.477,439.409
United States,2020,USA,339436106.0,18027359764480.0,10.123,81.489,10.444,34.129,36.916,8.388,2.853,3.444,1.332,72562.68,411.698
